acc_id_src,acc_id_dst,txn_id,datetime,amount
84,69,8412,2020-11-13 01:33:31,900
84,46,8413,2020-11-13 06:46:54,300
84,27,8414,2020-11-16 12:48:39,900
84,38,8415,2020-11-10 11:47:49,100
84,54,8416,2020-11-15 01:36:48,500
84,76,8417,2020-11-14 12:24:01,500
84,36,8418,2020-11-11 14:28:32,800
84,6,8419,2020-11-18 05:22:43,900
84,33,8420,2020-11-12 23:21:30,200
84,36,8421,2020-11-14 13:19:06,700
84,33,8422,2020-11-12 19:13:41,800
84,47,8423,2020-11-19 07:11:02,200
84,55,8424,2020-11-18 18:33:06,300
84,55,8425,2020-11-18 01:26:12,100
84,38,8426,2020-11-16 23:16:37,700
84,95,8427,2020-11-15 04:10:17,500
84,27,8428,2020-11-17 19:09:53,900
84,81,8429,2020-11-11 03:16:04,500
85,81,8500,2020-11-14 05:27:31,700
85,16,8501,2020-11-16 01:36:32,200
85,81,8502,2020-11-19 20:28:42,100
85,17,8503,2020-11-16 07:14:01,300
85,17,8504,2020-11-13 09:47:29,700
85,61,8505,2020-11-12 22:18:24,600
85,76,8506,2020-11-16 02:43:00,200
85,26,8507,2020-11-19 20:29:15,700
85,17,8508,2020-11-14 01:53:55,700
85,41,8509,2020-11-16 12:10:17,500
85,61,8510,2020-11-10 16:49:13,800
85,41,8511,2020-11-19 00:46:41,800
85,41,8512,2020-11-13 01:33:31,900
85,21,8513,2020-11-13 06:46:54,300
85,15,8514,2020-11-16 12:48:39,900
85,17,8515,2020-11-10 11:47:49,100
85,26,8516,2020-11-15 01:36:48,500
85,49,8517,2020-11-14 12:24:01,500
85,16,8518,2020-11-11 14:28:32,800
85,65,8519,2020-11-10 19:22:51,900
86,53,8600,2020-11-17 22:54:32,700
86,16,8601,2020-11-16 01:36:32,200
86,6,8602,2020-11-11 06:58:49,600
86,32,8603,2020-11-16 07:14:01,300
86,32,8604,2020-11-13 09:47:29,700
86,79,8605,2020-11-12 22:18:24,600
86,79,8606,2020-11-18 14:16:08,800
86,47,8607,2020-11-19 20:29:15,700
86,32,8608,2020-11-14 01:53:55,700
86,55,8609,2020-11-16 12:10:17,500
87,54,8700,2020-11-17 22:54:32,700
87,20,8701,2020-11-16 01:36:32,200
87,8,8702,2020-11-11 06:58:49,600
87,29,8703,2020-11-16 07:14:01,300
87,29,8704,2020-11-13 09:47:29,700
87,36,8705,2020-11-17 19:01:43,900
87,9,8706,2020-11-15 05:24:29,500
87,47,8707,2020-11-19 20:29:15,700
87,29,8708,2020-11-14 01:53:55,700
87,77,8709,2020-11-16 12:10:17,500
87,8,8710,2020-11-14 15:56:00,100
87,77,8711,2020-11-19 00:46:41,800
87,85,8712,2020-11-13 01:33:31,900
87,36,8713,2020-11-13 06:46:54,300
87,18,8714,2020-11-16 12:48:39,900
87,27,8715,2020-11-10 11:47:49,100
87,49,8716,2020-11-15 01:36:48,500
87,91,8717,2020-11-14 12:24:01,500
87,23,8718,2020-11-11 14:28:32,800
87,8,8719,2020-11-18 05:22:43,900
88,46,8800,2020-11-17 22:54:32,700
88,22,8801,2020-11-16 01:36:32,200
88,3,8802,2020-11-11 06:58:49,600
88,33,8803,2020-11-16 07:14:01,300
88,33,8804,2020-11-13 09:47:29,700
88,89,8805,2020-11-12 22:18:24,600
88,72,8806,2020-11-18 14:16:08,800
88,41,8807,2020-11-19 20:29:15,700
88,33,8808,2020-11-14 01:53:55,700
88,66,8809,2020-11-16 12:10:17,500
88,72,8810,2020-11-10 16:49:13,800
88,66,8811,2020-11-19 00:46:41,800
88,67,8812,2020-11-13 01:33:31,900
88,38,8813,2020-11-13 06:46:54,300
88,15,8814,2020-11-16 12:48:39,900
88,30,8815,2020-11-10 11:47:49,100
88,42,8816,2020-11-15 01:36:48,500
88,68,8817,2020-11-14 12:24:01,500
88,26,8818,2020-11-11 14:28:32,800
88,93,8819,2020-11-10 19:22:51,900
88,93,8820,2020-11-18 05:48:10,300
88,26,8821,2020-11-14 13:19:06,700
88,22,8822,2020-11-12 19:13:41,800
88,39,8823,2020-11-19 07:11:02,200
88,46,8824,2020-11-18 18:33:06,300
88,46,8825,2020-11-18 01:26:12,100
88,30,8826,2020-11-16 23:16:37,700
88,92,8827,2020-11-15 04:10:17,500
88,15,8828,2020-11-17 19:09:53,900
88,69,8829,2020-11-11 03:16:04,500
88,69,8830,2020-11-18 10:56:18,100
88,2,8831,2020-11-15 01:41:55,700
88,12,8832,2020-11-19 15:21:33,300
88,72,8833,2020-11-12 01:08:27,400
88,68,8834,2020-11-13 22:41:50,100
88,69,8835,2020-11-13 17:29:19,300
88,41,8836,2020-11-10 23:00:31,100
88,93,8837,2020-11-16 10:51:41,900
88,92,8838,2020-11-14 14:04:13,200
88,30,8839,2020-11-12 23:19:09,100
89,44,8900,2020-11-17 22:54:32,700
89,9,8901,2020-11-16 01:36:32,200
89,2,8902,2020-11-11 06:58:49,600
89,24,8903,2020-11-16 07:14:01,300
89,24,8904,2020-11-13 09:47:29,700
89,75,8905,2020-11-12 22:18:24,600
89,73,8906,2020-11-18 14:16:08,800
89,38,8907,2020-11-19 20:29:15,700
89,24,8908,2020-11-14 01:53:55,700
89,54,8909,2020-11-16 12:10:17,500
90,54,9000,2020-11-17 22:54:32,700
90,17,9001,2020-11-16 01:36:32,200
90,9,9002,2020-11-11 06:58:49,600
90,23,9003,2020-11-16 07:14:01,300
90,23,9004,2020-11-13 09:47:29,700
90,75,9005,2020-11-12 22:18:24,600
90,71,9006,2020-11-18 14:16:08,800
90,47,9007,2020-11-19 20:29:15,700
90,23,9008,2020-11-14 01:53:55,700
90,58,9009,2020-11-16 12:10:17,500
90,71,9010,2020-11-10 16:49:13,800
90,58,9011,2020-11-19 00:46:41,800
90,59,9012,2020-11-13 01:33:31,900
90,24,9013,2020-11-13 06:46:54,300
90,12,9014,2020-11-16 12:48:39,900
90,22,9015,2020-11-10 11:47:49,100
90,53,9016,2020-11-15 01:36:48,500
90,61,9017,2020-11-14 12:24:01,500
90,18,9018,2020-11-11 14:28:32,800
90,79,9019,2020-11-10 19:22:51,900
91,81,9100,2020-11-17 22:54:32,700
91,15,9101,2020-11-16 01:36:32,200
91,6,9102,2020-11-11 06:58:49,600
91,46,9103,2020-11-16 07:14:01,300
91,46,9104,2020-11-13 09:47:29,700
91,55,9105,2020-11-17 19:01:43,900
91,7,9106,2020-11-15 05:24:29,500
91,63,9107,2020-11-19 20:29:15,700
91,46,9108,2020-11-14 01:53:55,700
91,87,9109,2020-11-16 12:10:17,500
92,58,9200,2020-11-17 22:54:32,700
92,23,9201,2020-11-16 01:36:32,200
92,8,9202,2020-11-11 06:58:49,600
92,35,9203,2020-11-16 07:14:01,300
92,35,9204,2020-11-13 09:47:29,700
92,97,9205,2020-11-12 22:18:24,600
92,88,9206,2020-11-18 14:16:08,800
92,54,9207,2020-11-19 20:29:15,700
92,35,9208,2020-11-14 01:53:55,700
92,64,9209,2020-11-16 12:10:17,500
92,88,9210,2020-11-10 16:49:13,800
92,64,9211,2020-11-19 00:46:41,800
92,66,9212,2020-11-13 01:33:31,900
92,49,9213,2020-11-13 06:46:54,300
92,10,9214,2020-11-16 12:48:39,900
92,28,9215,2020-11-10 11:47:49,100
92,55,9216,2020-11-15 01:36:48,500
92,70,9217,2020-11-14 12:24:01,500
92,25,9218,2020-11-11 14:28:32,800
92,8,9219,2020-11-18 05:22:43,900
92,23,9220,2020-11-12 23:21:30,200
92,25,9221,2020-11-14 13:19:06,700
92,23,9222,2020-11-12 19:13:41,800
92,51,9223,2020-11-19 07:11:02,200
92,58,9224,2020-11-18 18:33:06,300
92,58,9225,2020-11-18 01:26:12,100
92,28,9226,2020-11-16 23:16:37,700
92,66,9227,2020-11-17 09:19:43,500
92,10,9228,2020-11-17 19:09:53,900
92,84,9229,2020-11-11 03:16:04,500
92,84,9230,2020-11-18 10:56:18,100
92,6,9231,2020-11-15 01:41:55,700
92,9,9232,2020-11-19 15:21:33,300
92,88,9233,2020-11-12 01:08:27,400
92,70,9234,2020-11-13 22:41:50,100
92,84,9235,2020-11-13 17:29:19,300
92,54,9236,2020-11-10 23:00:31,100
92,97,9237,2020-11-11 06:59:04,900
92,59,9238,2020-11-14 15:57:54,200
92,28,9239,2020-11-12 23:19:09,100
93,73,9300,2020-11-17 22:54:32,700
93,28,9301,2020-11-16 01:36:32,200
93,15,9302,2020-11-11 06:58:49,600
93,46,9303,2020-11-16 07:14:01,300
93,46,9304,2020-11-13 09:47:29,700
93,48,9305,2020-11-17 19:01:43,900
93,97,9306,2020-11-18 14:16:08,800
93,65,9307,2020-11-19 20:29:15,700
93,46,9308,2020-11-14 01:53:55,700
93,75,9309,2020-11-16 12:10:17,500
93,97,9310,2020-11-10 16:49:13,800
93,75,9311,2020-11-19 00:46:41,800
93,83,9312,2020-11-13 01:33:31,900
93,48,9313,2020-11-13 06:46:54,300
93,24,9314,2020-11-16 12:48:39,900
93,34,9315,2020-11-10 11:47:49,100
93,66,9316,2020-11-15 01:36:48,500
93,88,9317,2020-11-14 12:24:01,500
93,31,9318,2020-11-11 14:28:32,800
93,15,9319,2020-11-18 05:22:43,900
93,28,9320,2020-11-12 23:21:30,200
93,31,9321,2020-11-14 13:19:06,700
93,28,9322,2020-11-12 19:13:41,800
93,60,9323,2020-11-19 07:11:02,200
93,73,9324,2020-11-18 18:33:06,300
93,73,9325,2020-11-18 01:26:12,100
93,34,9326,2020-11-16 23:16:37,700
93,83,9327,2020-11-17 09:19:43,500
93,24,9328,2020-11-17 19:09:53,900
93,89,9329,2020-11-11 03:16:04,500
93,89,9330,2020-11-18 10:56:18,100
93,12,9331,2020-11-15 01:41:55,700
93,16,9332,2020-11-19 15:21:33,300
93,97,9333,2020-11-12 01:08:27,400
93,88,9334,2020-11-13 22:41:50,100
93,89,9335,2020-11-13 17:29:19,300
93,65,9336,2020-11-10 23:00:31,100
93,16,9337,2020-11-19 17:28:30,900
93,74,9338,2020-11-14 15:57:54,200
93,34,9339,2020-11-12 23:19:09,100
94,72,9400,2020-11-17 22:54:32,700
94,33,9401,2020-11-16 01:36:32,200
94,13,9402,2020-11-11 06:58:49,600
94,53,9403,2020-11-16 07:14:01,300
94,53,9404,2020-11-13 09:47:29,700
94,54,9405,2020-11-17 19:01:43,900
94,20,9406,2020-11-15 05:24:29,500
94,64,9407,2020-11-19 20:29:15,700
94,53,9408,2020-11-14 01:53:55,700
94,81,9409,2020-11-16 12:10:17,500
94,13,9410,2020-11-14 15:56:00,100
94,81,9411,2020-11-19 00:46:41,800
94,83,9412,2020-11-13 01:33:31,900
94,54,9413,2020-11-13 06:46:54,300
94,25,9414,2020-11-16 12:48:39,900
94,50,9415,2020-11-10 11:47:49,100
94,67,9416,2020-11-15 01:36:48,500
94,91,9417,2020-11-14 12:24:01,500
94,44,9418,2020-11-11 14:28:32,800
94,13,9419,2020-11-18 05:22:43,900
94,33,9420,2020-11-12 23:21:30,200
94,44,9421,2020-11-14 13:19:06,700
94,33,9422,2020-11-12 19:13:41,800
94,59,9423,2020-11-19 07:11:02,200
94,72,9424,2020-11-18 18:33:06,300
94,72,9425,2020-11-18 01:26:12,100
94,50,9426,2020-11-16 23:16:37,700
94,83,9427,2020-11-17 09:19:43,500
94,25,9428,2020-11-17 19:09:53,900
94,98,9429,2020-11-11 03:16:04,500
94,98,9430,2020-11-18 10:56:18,100
94,7,9431,2020-11-15 01:41:55,700
94,20,9432,2020-11-19 15:21:33,300
94,44,9433,2020-11-16 16:44:09,500
94,91,9434,2020-11-13 22:41:50,100
94,98,9435,2020-11-13 17:29:19,300
94,64,9436,2020-11-10 23:00:31,100
94,20,9437,2020-11-19 17:28:30,900
94,74,9438,2020-11-14 15:57:54,200
94,50,9439,2020-11-12 23:19:09,100
94,81,9440,2020-11-16 04:04:37,900
94,72,9441,2020-11-13 16:44:02,300
94,25,9442,2020-11-10 15:00:09,500
94,13,9443,2020-11-13 05:39:36,300
94,74,9444,2020-11-15 13:48:17,200
94,54,9445,2020-11-14 13:14:45,500
94,20,9446,2020-11-14 08:59:55,400
94,67,9447,2020-11-11 00:00:21,900
94,98,9448,2020-11-13 12:42:31,900
94,20,9449,2020-11-13 19:38:21,200
95,65,9500,2020-11-17 22:54:32,700
95,33,9501,2020-11-16 01:36:32,200
95,11,9502,2020-11-11 06:58:49,600
95,43,9503,2020-11-16 07:14:01,300
95,43,9504,2020-11-13 09:47:29,700
95,46,9505,2020-11-17 19:01:43,900
95,16,9506,2020-11-15 05:24:29,500
95,58,9507,2020-11-19 20:29:15,700
95,43,9508,2020-11-14 01:53:55,700
95,80,9509,2020-11-16 12:10:17,500
95,11,9510,2020-11-14 15:56:00,100
95,80,9511,2020-11-19 00:46:41,800
95,84,9512,2020-11-13 01:33:31,900
95,46,9513,2020-11-13 06:46:54,300
95,30,9514,2020-11-16 12:48:39,900
95,42,9515,2020-11-10 11:47:49,100
95,59,9516,2020-11-15 01:36:48,500
95,98,9517,2020-11-14 12:24:01,500
95,34,9518,2020-11-11 14:28:32,800
95,11,9519,2020-11-18 05:22:43,900
95,33,9520,2020-11-12 23:21:30,200
95,34,9521,2020-11-14 13:19:06,700
95,33,9522,2020-11-12 19:13:41,800
95,52,9523,2020-11-19 07:11:02,200
95,65,9524,2020-11-18 18:33:06,300
95,65,9525,2020-11-18 01:26:12,100
95,42,9526,2020-11-16 23:16:37,700
95,84,9527,2020-11-17 09:19:43,500
95,30,9528,2020-11-17 19:09:53,900
95,16,9529,2020-11-13 19:59:58,500
95,52,9530,2020-11-16 11:38:26,400
95,2,9531,2020-11-15 01:41:55,700
95,16,9532,2020-11-19 15:21:33,300
95,34,9533,2020-11-16 16:44:09,500
95,98,9534,2020-11-13 22:41:50,100
95,58,9535,2020-11-17 21:07:47,600
95,58,9536,2020-11-10 23:00:31,100
95,16,9537,2020-11-19 17:28:30,900
95,73,9538,2020-11-14 15:57:54,200
95,42,9539,2020-11-12 23:19:09,100
95,80,9540,2020-11-16 04:04:37,900
95,65,9541,2020-11-13 16:44:02,300
95,30,9542,2020-11-10 15:00:09,500
95,11,9543,2020-11-13 05:39:36,300
95,73,9544,2020-11-15 13:48:17,200
95,46,9545,2020-11-14 13:14:45,500
95,16,9546,2020-11-14 08:59:55,400
95,59,9547,2020-11-11 00:00:21,900
95,58,9548,2020-11-11 16:39:14,900
95,16,9549,2020-11-13 19:38:21,200
96,90,9600,2020-11-14 05:27:31,700
96,27,9601,2020-11-16 01:36:32,200
96,90,9602,2020-11-19 20:28:42,100
96,30,9603,2020-11-16 07:14:01,300
96,30,9604,2020-11-13 09:47:29,700
96,71,9605,2020-11-12 22:18:24,600
96,83,9606,2020-11-16 02:43:00,200
96,51,9607,2020-11-19 20:29:15,700
96,30,9608,2020-11-14 01:53:55,700
96,64,9609,2020-11-16 12:10:17,500
96,71,9610,2020-11-10 16:49:13,800
96,64,9611,2020-11-19 00:46:41,800
96,64,9612,2020-11-13 01:33:31,900
96,34,9613,2020-11-13 06:46:54,300
96,16,9614,2020-11-16 12:48:39,900
96,30,9615,2020-11-10 11:47:49,100
96,51,9616,2020-11-15 01:36:48,500
96,68,9617,2020-11-14 12:24:01,500
96,27,9618,2020-11-11 14:28:32,800
96,73,9619,2020-11-10 19:22:51,900
96,99,9620,2020-11-17 14:28:19,300
96,27,9621,2020-11-14 13:19:06,700
96,99,9622,2020-11-11 18:41:18,100
96,99,9623,2020-11-18 04:03:06,500
96,76,9624,2020-11-14 04:53:11,300
96,52,9625,2020-11-18 01:26:12,100
96,76,9626,2020-11-19 10:36:56,400
96,73,9627,2020-11-15 04:10:17,500
96,16,9628,2020-11-17 19:09:53,900
96,68,9629,2020-11-11 03:16:04,500
97,70,9700,2020-11-17 22:54:32,700
97,26,9701,2020-11-16 01:36:32,200
97,11,9702,2020-11-11 06:58:49,600
97,37,9703,2020-11-16 07:14:01,300
97,37,9704,2020-11-13 09:47:29,700
97,57,9705,2020-11-17 19:01:43,900
97,98,9706,2020-11-18 14:16:08,800
97,60,9707,2020-11-19 20:29:15,700
97,37,9708,2020-11-14 01:53:55,700
97,82,9709,2020-11-16 12:10:17,500
97,98,9710,2020-11-10 16:49:13,800
97,82,9711,2020-11-19 00:46:41,800
97,91,9712,2020-11-13 01:33:31,900
97,57,9713,2020-11-13 06:46:54,300
97,20,9714,2020-11-16 12:48:39,900
97,36,9715,2020-11-10 11:47:49,100
97,68,9716,2020-11-15 01:36:48,500
97,92,9717,2020-11-14 12:24:01,500
97,31,9718,2020-11-11 14:28:32,800
97,11,9719,2020-11-18 05:22:43,900
98,42,9800,2020-11-17 22:54:32,700
98,14,9801,2020-11-16 01:36:32,200
98,7,9802,2020-11-11 06:58:49,600
98,24,9803,2020-11-16 07:14:01,300
98,24,9804,2020-11-13 09:47:29,700
98,72,9805,2020-11-12 22:18:24,600
98,65,9806,2020-11-18 14:16:08,800
98,28,9807,2020-11-19 20:29:15,700
98,24,9808,2020-11-14 01:53:55,700
98,51,9809,2020-11-16 12:10:17,500
98,65,9810,2020-11-10 16:49:13,800
98,51,9811,2020-11-19 00:46:41,800
98,53,9812,2020-11-13 01:33:31,900
98,26,9813,2020-11-13 06:46:54,300
98,13,9814,2020-11-16 12:48:39,900
98,18,9815,2020-11-10 11:47:49,100
98,41,9816,2020-11-15 01:36:48,500
98,63,9817,2020-11-14 12:24:01,500
98,17,9818,2020-11-11 14:28:32,800
98,82,9819,2020-11-10 19:22:51,900
98,95,9820,2020-11-17 05:42:03,300
98,17,9821,2020-11-14 13:19:06,700
98,14,9822,2020-11-12 19:13:41,800
98,97,9823,2020-11-19 20:39:55,200
98,94,9824,2020-11-14 04:53:11,300
98,42,9825,2020-11-18 01:26:12,100
98,95,9826,2020-11-19 10:36:56,400
98,79,9827,2020-11-15 04:10:17,500
98,13,9828,2020-11-17 19:09:53,900
98,64,9829,2020-11-11 03:16:04,500
99,61,9900,2020-11-17 22:54:32,700
99,19,9901,2020-11-16 01:36:32,200
99,7,9902,2020-11-11 06:58:49,600
99,36,9903,2020-11-16 07:14:01,300
99,36,9904,2020-11-13 09:47:29,700
99,44,9905,2020-11-17 19:01:43,900
99,96,9906,2020-11-18 14:16:08,800
99,51,9907,2020-11-19 20:29:15,700
99,36,9908,2020-11-14 01:53:55,700
99,71,9909,2020-11-16 12:10:17,500
99,96,9910,2020-11-10 16:49:13,800
99,71,9911,2020-11-19 00:46:41,800
99,74,9912,2020-11-13 01:33:31,900
99,44,9913,2020-11-13 06:46:54,300
99,16,9914,2020-11-16 12:48:39,900
99,33,9915,2020-11-10 11:47:49,100
99,53,9916,2020-11-15 01:36:48,500
99,75,9917,2020-11-14 12:24:01,500
99,27,9918,2020-11-11 14:28:32,800
99,7,9919,2020-11-18 05:22:43,900
99,19,9920,2020-11-12 23:21:30,200
99,27,9921,2020-11-14 13:19:06,700
99,19,9922,2020-11-12 19:13:41,800
99,46,9923,2020-11-19 07:11:02,200
99,61,9924,2020-11-18 18:33:06,300
99,61,9925,2020-11-18 01:26:12,100
99,33,9926,2020-11-16 23:16:37,700
99,74,9927,2020-11-17 09:19:43,500
99,16,9928,2020-11-17 19:09:53,900
99,78,9929,2020-11-11 03:16:04,500
99,78,9930,2020-11-18 10:56:18,100
99,5,9931,2020-11-15 01:41:55,700
99,12,9932,2020-11-19 15:21:33,300
99,96,9933,2020-11-12 01:08:27,400
99,75,9934,2020-11-13 22:41:50,100
99,78,9935,2020-11-13 17:29:19,300
99,51,9936,2020-11-10 23:00:31,100
99,12,9937,2020-11-19 17:28:30,900
99,68,9938,2020-11-14 15:57:54,200
99,33,9939,2020-11-12 23:19:09,100
